Student_ID,CGPA,IQ,Communication_Skills,Aptitude_Score,Technical_Skills,Internship,Projects,Backlogs,Attendance,Placement
3252,5.93,118,9,93,2,No,5,5,95,Yes
2513,9.76,85,5,42,3,No,4,0,94,Yes
2651,8.13,80,5,95,8,No,5,1,75,Yes
2478,8.42,132,5,52,4,Yes,0,3,85,Yes
2845,5.31,128,9,97,10,No,5,3,82,Yes
4531,7.34,81,3,60,5,No,2,5,92,No
1121,7.56,85,8,81,2,Yes,0,3,79,No
2825,9.74,119,5,82,8,No,3,3,82,Yes
3595,6.22,138,9,98,5,No,3,2,97,Yes
1701,6.2,85,4,83,8,Yes,1,2,67,No
3838,6.07,94,3,71,8,No,5,5,62,No
1156,6.55,97,6,56,4,Yes,1,2,79,No
953,6.64,110,10,71,3,Yes,2,0,97,Yes
2659,9.08,94,6,56,10,Yes,1,4,66,No
3800,8.05,143,9,85,8,No,2,0,94,Yes
1118,7.69,89,9,83,8,Yes,2,1,72,Yes
955,6.62,134,8,63,7,No,6,1,83,Yes
2161,6.29,137,10,70,7,No,1,2,96,No
369,7.03,135,6,92,4,No,2,2,64,No
2547,7.57,123,5,42,4,Yes,1,0,96,No
1173,9.12,97,7,90,6,No,0,5,90,No
4741,7.28,104,4,44,7,Yes,2,1,94,Yes
2184,5.55,131,5,65,9,Yes,3,4,79,Yes
2875,6.96,94,10,78,4,Yes,6,2,64,Yes
342,5.66,105,6,80,10,No,3,5,82,No
1377,6.25,117,3,48,3,No,5,5,80,No
4900,8.3,88,6,66,10,No,4,0,87,Yes
3469,6.53,103,6,60,3,No,5,1,95,No
416,8.09,100,10,94,9,No,0,3,80,Yes
2917,6.6,108,8,84,8,No,6,1,98,Yes
3433,9.76,88,10,45,2,No,1,5,95,Yes
945,8.1,113,10,100,4,Yes,4,4,70,No
2230,5.9,115,9,71,3,No,3,5,84,No
1981,7.63,117,5,64,10,No,4,4,85,No
3248,6.91,99,8,60,4,No,6,5,63,No
2721,8.45,112,6,92,8,No,0,2,81,Yes
4862,7.23,131,5,84,3,No,5,0,61,Yes
4277,8.63,129,7,62,7,No,1,3,67,No
1958,5.81,89,10,62,2,No,0,0,98,Yes
1894,7.36,105,9,51,3,No,0,0,96,No
524,6.35,96,10,86,2,Yes,1,0,91,No
92,5.45,94,10,100,3,No,1,3,78,No
2674,7.96,89,9,46,7,No,5,4,65,No
1567,7.59,100,5,92,5,No,3,0,86,Yes
443,5.19,121,9,98,3,Yes,4,5,78,No
3335,8.29,109,4,87,4,No,3,5,99,No
1550,7.74,118,6,96,6,Yes,0,5,100,No
1821,9.06,96,8,73,5,No,5,0,94,Yes
1462,5.95,134,9,67,8,Yes,0,3,66,No
4898,7.42,131,5,53,9,No,4,3,64,Yes
3190,7.73,93,7,62,6,No,1,3,89,Yes
4026,9.33,136,5,69,9,Yes,5,1,95,Yes
3174,7.98,127,8,94,3,Yes,1,4,62,No
315,6.91,116,9,67,8,Yes,4,4,99,No
3450,6.11,91,5,42,8,Yes,3,2,82,Yes
806,9.07,117,3,71,8,No,4,5,99,Yes
2899,5.84,93,8,51,6,No,0,4,85,No
4626,6.22,132,4,58,4,No,0,3,84,No
1784,9.01,116,3,97,7,No,5,0,69,Yes
3131,5.03,80,3,60,3,No,1,4,91,No
4535,7.05,117,4,60,5,Yes,0,3,61,No
2009,7.16,122,8,45,7,No,1,1,96,No
2649,8.03,81,10,91,10,Yes,3,0,62,Yes
2024,6.86,136,10,56,2,No,1,3,92,No
3948,8.28,85,4,78,3,No,5,3,68,No
3658,6.7,87,5,83,9,Yes,1,0,67,No
3258,5.91,88,9,94,9,Yes,0,1,69,No
2070,9.43,81,10,95,6,Yes,2,5,97,Yes
4164,5.32,108,5,46,5,No,2,2,68,No
4530,8.22,114,9,50,6,No,2,2,61,Yes
314,8.28,140,4,41,3,Yes,1,0,63,Yes
3287,7.62,117,8,75,2,Yes,5,5,66,No
3641,6.44,113,10,70,9,Yes,1,1,61,Yes
2871,8.77,110,4,55,6,Yes,2,2,88,Yes
4251,9.38,101,7,76,3,No,3,0,100,Yes
623,7.8,145,9,94,4,No,0,2,95,Yes
2192,5.82,125,4,48,7,Yes,2,4,92,No
1292,5.67,120,9,54,5,Yes,1,1,78,No
4315,6.11,112,6,87,9,No,1,3,61,Yes
1219,8.68,126,6,69,7,No,0,5,75,No
4337,8.13,112,6,88,5,Yes,3,3,83,Yes
4841,6.66,143,5,40,4,No,2,4,91,No
2779,8.06,87,7,43,6,Yes,2,3,84,Yes
3983,5.04,100,5,96,4,Yes,5,2,81,No
3080,8.11,92,6,68,8,No,6,0,94,Yes
1060,8.98,144,7,85,5,Yes,1,2,65,Yes
3191,6.25,141,7,76,2,No,3,4,92,No
726,9.09,140,8,84,4,Yes,0,1,82,Yes
1899,5.12,88,4,43,9,No,5,3,67,No
3568,8.58,117,3,50,3,No,6,3,68,No
1260,8.89,90,4,75,4,Yes,3,4,75,No
2810,6.86,116,6,91,4,Yes,1,0,91,Yes
2733,7.98,123,7,62,4,No,6,0,80,Yes
3868,8.96,145,3,84,5,No,5,5,81,Yes
3698,5.05,99,9,90,2,No,4,3,77,No
1505,6.61,145,9,66,7,Yes,2,5,76,Yes
682,8.33,132,6,48,7,Yes,5,0,61,No
3397,5.72,144,10,68,10,Yes,2,3,65,Yes
3263,9.19,94,4,59,5,Yes,3,2,61,Yes
4991,5.18,86,9,43,8,No,5,1,91,Yes
897,8.24,112,7,87,6,Yes,4,1,94,Yes
4805,7.96,89,9,49,10,No,3,0,79,Yes
4714,5.26,140,10,48,6,No,6,3,77,Yes
3057,8.72,124,10,87,6,No,2,4,66,Yes
3634,7.52,115,3,70,5,No,0,2,65,No
4213,6.02,104,8,57,6,No,0,3,64,No
1722,5.47,82,7,52,4,No,1,5,62,No
4765,5.08,104,6,64,9,No,5,5,65,No
599,8.99,104,8,93,7,No,3,3,62,Yes
2749,5.63,88,4,65,9,No,5,3,61,No
2714,9.54,120,6,60,9,No,1,5,93,Yes
1913,7.01,120,10,82,3,No,1,1,84,Yes
1824,5.81,102,8,94,7,Yes,1,4,85,No
3717,8.85,107,8,97,10,No,0,2,60,Yes
4980,8.81,86,10,58,5,No,5,3,76,Yes
1848,9.56,88,6,91,4,No,6,0,68,Yes
4573,5.13,127,9,86,5,No,5,4,86,No
4269,6.67,111,4,65,5,No,2,4,79,Yes
1009,5.49,142,6,45,10,No,1,3,67,Yes
940,5.35,97,10,52,4,No,0,0,92,No
875,5.32,104,5,80,10,Yes,3,3,99,Yes
1794,7.8,136,9,80,4,Yes,2,1,100,Yes
3242,8.19,113,4,99,5,Yes,1,0,90,Yes
1407,5.06,141,10,94,7,Yes,6,4,85,Yes
4008,9.55,92,10,71,7,Yes,4,5,60,No
4888,7.34,132,3,81,5,Yes,2,0,90,Yes
3140,5.03,126,3,86,3,No,3,4,90,No
2160,8.37,103,9,67,5,Yes,4,5,80,Yes
2855,9.76,82,5,75,3,Yes,2,1,64,Yes
3529,7.85,144,6,68,6,Yes,2,2,62,Yes
854,6.44,130,4,93,4,No,2,3,73,No
3845,9.41,132,10,69,10,No,4,4,70,Yes
2000,7.76,119,8,84,6,Yes,5,1,96,Yes
375,9.12,92,6,48,6,No,3,2,77,Yes
4417,6.46,121,4,71,2,No,1,1,82,No
1520,7.23,99,5,87,8,Yes,0,1,80,Yes
1535,8.13,133,4,63,9,No,1,3,100,Yes
1811,8.16,101,5,54,7,Yes,1,0,85,Yes
1387,5.71,119,5,46,2,No,6,0,68,No
2394,5.75,104,6,53,4,Yes,1,1,82,No
2137,6.26,84,7,53,7,Yes,1,4,83,Yes
2271,6.31,107,5,57,7,No,1,4,64,No
2233,8.31,94,3,74,10,Yes,1,4,61,Yes
2204,8.54,113,4,75,7,Yes,6,1,60,No
1179,6.08,100,9,92,10,No,1,0,97,No
794,8.11,90,7,69,8,Yes,6,3,79,Yes
3266,9.43,92,5,41,6,No,1,3,70,No
1493,5.41,81,3,61,3,Yes,2,1,69,No
2473,9.44,108,10,63,5,Yes,4,2,96,Yes
3451,7.76,141,9,42,3,Yes,4,2,60,Yes
3591,8.93,115,10,50,8,No,3,0,65,No
3269,7.25,109,10,98,5,No,2,3,97,Yes
1232,5.79,116,7,71,9,Yes,1,2,76,Yes
1499,6.63,90,8,44,4,Yes,2,5,85,No
4059,6.29,133,3,67,8,No,4,3,67,Yes
2040,8.71,110,10,74,5,Yes,3,4,69,Yes
3532,7.54,122,5,47,4,No,5,2,84,No
1925,6.03,94,6,62,4,No,6,1,86,No
1105,7.37,126,6,65,3,No,0,3,64,No
4334,7.47,141,5,57,4,No,3,5,78,Yes
1325,8.81,86,8,76,9,Yes,3,2,71,Yes
3539,8.91,145,8,60,2,No,0,1,97,Yes
4734,7.14,109,4,90,5,No,6,3,81,Yes
3707,5.79,84,8,66,3,Yes,3,2,72,Yes
1030,6.84,129,9,78,6,Yes,0,1,96,Yes
3499,6.7,131,5,89,10,Yes,1,1,91,Yes
1690,8.55,132,3,41,6,Yes,5,0,68,Yes
2118,6.68,100,5,69,8,No,3,2,75,Yes
581,6.41,86,5,69,9,Yes,4,0,71,No
4408,8.3,144,4,41,10,No,6,2,93,Yes
3016,5.66,82,4,46,5,No,0,2,90,No
4440,7.52,102,3,68,4,No,1,3,72,No
120,8.08,82,3,90,7,Yes,1,4,73,No
1409,5.89,123,10,89,10,No,0,5,81,Yes
2330,6.33,116,4,89,3,Yes,5,4,91,Yes
4364,9.53,132,7,94,9,Yes,2,5,83,Yes
3810,8.91,80,10,70,7,Yes,4,4,79,Yes
2691,8.57,122,7,75,6,No,0,1,80,Yes
2055,7.46,130,8,63,2,Yes,2,2,79,Yes
2527,9.12,103,9,42,2,No,4,3,62,No
808,6.29,133,10,47,9,No,5,2,88,Yes
1383,9.77,89,9,92,6,No,5,1,81,Yes
68,8.52,114,10,69,8,No,4,2,80,Yes
860,8.64,125,6,45,6,No,1,1,91,Yes
3719,9.7,93,9,75,9,Yes,6,1,89,Yes
3097,8.39,95,3,96,4,No,2,0,65,No
113,8.86,126,4,90,8,Yes,4,0,89,Yes
2154,9.31,94,10,46,4,Yes,3,3,76,Yes
4551,8.02,86,9,80,9,Yes,0,2,77,Yes
1503,9.78,138,4,61,10,Yes,6,4,60,Yes
4155,7.3,120,7,65,9,Yes,1,0,85,Yes
4340,5.44,80,10,98,9,Yes,5,5,71,Yes
1582,6.2,129,5,89,8,Yes,1,1,81,Yes
3476,9.56,140,4,92,3,Yes,4,1,64,Yes
4271,7.46,85,6,67,2,Yes,0,2,82,No
4285,8.28,89,8,49,8,No,1,1,69,No
4360,9.74,126,8,75,4,Yes,5,2,83,Yes
4798,5.04,83,8,55,10,Yes,4,4,64,Yes
3795,5.47,87,8,96,4,Yes,2,3,94,Yes
4415,7.99,122,9,81,7,No,6,5,92,Yes
2052,9.63,115,4,79,8,Yes,1,4,65,Yes
180,7.54,130,8,81,6,Yes,0,0,71,Yes
2092,8.66,113,9,70,5,Yes,6,2,68,Yes
2730,5.6,94,8,61,5,No,3,4,66,No
3794,9.78,120,6,90,4,No,4,5,61,Yes
3692,6.44,91,5,58,4,No,3,3,78,No
520,5.03,127,6,66,10,Yes,1,1,84,Yes
3913,9.45,113,6,99,9,No,2,3,60,Yes
4617,9.04,122,9,49,7,No,0,2,70,No
3590,9.47,107,4,78,9,Yes,0,5,83,No
4094,7.2,139,10,55,8,Yes,3,3,79,Yes
1123,7.18,95,8,100,3,Yes,0,0,68,No
203,7.49,99,5,60,7,Yes,4,5,79,Yes
1802,7.15,117,7,56,2,No,1,4,80,No
1597,6.89,139,8,59,10,No,2,3,92,Yes
75,7.32,116,4,93,5,Yes,2,1,79,No
3291,6.56,104,10,81,9,No,1,2,77,Yes
41,9.41,124,7,92,5,Yes,5,1,85,Yes
731,7.51,90,4,49,8,Yes,4,0,70,No
110,5.63,117,8,87,8,Yes,1,4,83,No
4167,6.5,137,3,86,5,No,1,1,95,Yes
193,8.29,118,10,44,2,Yes,3,3,89,No
4650,9.07,134,7,63,3,No,0,5,63,No
1369,6.47,125,8,68,6,Yes,3,3,60,Yes
3209,7.34,117,7,71,2,No,3,1,86,No
1710,8.16,119,9,41,3,No,0,1,78,No
3219,8.05,136,3,59,6,No,4,2,86,No
2387,9.76,143,5,74,3,Yes,4,0,84,Yes
3713,5.23,115,5,53,5,No,0,3,62,No
1015,7.4,110,3,83,7,Yes,4,5,60,No
3444,6.41,104,5,55,9,Yes,5,0,96,Yes
4721,7.24,83,3,66,5,Yes,5,1,97,Yes
1893,5.26,109,8,45,2,No,2,2,93,No
4827,6.74,94,9,85,4,Yes,2,0,62,Yes
4636,8.7,124,7,91,6,No,5,3,97,Yes
4928,6.13,142,10,70,8,No,4,2,97,Yes
1323,9.71,90,8,99,6,Yes,0,1,76,Yes
3599,6.06,129,9,95,7,Yes,0,5,88,No
2562,9.39,144,9,42,7,No,0,2,98,Yes
2471,8.08,122,10,97,2,Yes,0,5,78,Yes
870,7.97,92,10,77,3,Yes,0,0,84,Yes
1607,5.59,86,3,94,3,Yes,4,4,77,No
2303,9.04,90,9,70,6,Yes,0,0,61,Yes
2959,9.03,82,4,94,4,Yes,4,3,98,Yes
4983,5.0,88,5,43,5,No,3,1,99,No
3848,8.3,126,10,74,2,No,2,0,61,Yes
46,5.6,118,7,82,8,Yes,5,2,95,No
3535,7.12,138,9,87,3,No,0,3,65,No
334,6.27,95,4,50,6,No,5,4,62,No
1754,6.63,117,3,94,6,Yes,1,1,82,No
1225,5.64,129,9,62,4,Yes,4,1,78,No
728,5.65,126,7,75,2,Yes,3,0,84,No
4357,5.62,145,6,70,6,Yes,1,0,75,Yes
2191,8.95,99,9,64,7,No,6,3,94,Yes
2072,6.19,100,9,92,3,Yes,2,2,73,No
2943,9.53,122,8,41,9,Yes,2,0,96,Yes
4151,7.64,92,4,50,2,No,4,4,87,No
2826,8.64,93,9,91,9,Yes,5,0,92,Yes
964,8.2,95,5,99,10,No,3,0,81,Yes
2882,7.17,130,3,55,2,Yes,4,5,73,No
2890,6.23,92,3,70,2,No,3,1,77,No
233,6.07,80,3,59,9,No,4,3,94,No
3889,6.01,113,6,98,5,No,3,1,68,Yes
1302,5.14,145,5,99,6,No,5,4,72,Yes
1090,8.11,138,9,66,7,Yes,4,3,93,Yes
2708,8.88,80,3,80,8,Yes,4,0,77,Yes
1551,9.27,112,6,72,2,Yes,1,1,81,Yes
77,5.06,116,10,70,9,Yes,0,2,90,No
4509,9.28,116,4,67,3,Yes,2,2,62,Yes
234,6.1,138,8,49,6,Yes,5,0,62,Yes
1429,8.78,138,3,100,8,No,5,5,87,Yes
257,9.41,109,6,97,9,Yes,0,5,77,Yes
4130,6.1,123,9,45,3,No,5,1,60,Yes
2227,5.84,140,6,40,6,No,3,1,80,Yes
3892,9.78,129,9,90,7,Yes,3,0,83,Yes
1257,7.06,108,9,75,6,No,5,4,92,No
155,8.22,91,9,72,7,Yes,2,1,73,Yes
4114,7.41,91,8,83,2,Yes,3,4,92,No
2567,6.46,143,7,51,4,Yes,5,3,92,Yes
1097,5.74,127,8,61,4,No,3,1,95,Yes
3119,9.27,128,7,85,5,No,0,3,99,Yes
1395,5.08,115,8,42,4,No,1,4,60,No
1368,5.75,140,9,89,6,Yes,2,3,79,Yes
1995,7.33,103,5,84,6,No,1,0,68,No
3518,8.54,91,3,82,4,No,3,1,84,Yes
4800,7.34,129,7,91,6,Yes,1,5,80,No
387,8.27,83,10,58,6,No,3,3,62,Yes
912,9.04,118,9,79,4,Yes,1,4,87,Yes
2693,8.78,92,4,90,9,Yes,1,5,66,Yes
1375,6.36,140,5,96,3,Yes,6,5,86,Yes
1406,8.84,86,6,51,2,Yes,0,1,70,No
3464,9.61,139,3,40,8,Yes,3,4,81,Yes
1469,8.97,127,9,42,4,Yes,1,4,76,Yes
780,8.41,135,5,56,3,Yes,1,3,77,Yes
1489,6.02,98,10,46,10,No,2,4,86,No
2873,5.93,90,6,81,6,Yes,4,2,74,Yes
1154,5.39,108,3,70,7,Yes,5,5,84,No
977,5.04,93,5,64,8,No,1,0,66,No
3087,8.15,93,9,92,5,Yes,6,5,70,Yes
2223,8.79,139,4,62,6,No,4,3,72,Yes
2,7.03,83,4,53,5,No,0,4,72,No
1566,8.1,137,5,96,2,Yes,6,5,69,Yes
3114,8.68,136,10,96,9,Yes,2,3,62,Yes
2011,8.2,93,6,46,3,No,3,4,84,No
4176,7.1,84,8,72,4,Yes,6,0,73,Yes
4586,9.1,140,5,61,4,Yes,0,3,98,No
3852,7.22,86,7,82,6,Yes,6,0,89,Yes
1709,6.85,145,5,47,6,No,4,2,66,No
3163,7.17,142,6,93,7,Yes,5,0,78,Yes
2188,8.02,127,5,40,10,No,6,5,77,No
996,8.36,116,7,78,3,No,1,2,84,No
4886,7.28,96,5,80,9,No,6,4,66,Yes
1782,9.75,140,5,65,3,No,3,0,88,Yes
3092,9.58,139,7,51,3,No,1,0,98,Yes
410,9.29,114,4,63,7,Yes,3,3,89,Yes
804,5.1,101,5,87,9,No,3,0,88,Yes
3405,7.21,130,8,64,2,Yes,2,4,76,Yes
4503,8.14,140,6,67,9,Yes,5,3,92,Yes
3941,5.42,111,3,52,3,No,1,4,75,No
2450,9.17,144,10,65,2,No,2,5,80,Yes
3033,6.9,104,3,45,7,No,5,5,69,No
2588,8.12,85,6,45,7,No,4,1,81,Yes
2847,9.53,100,9,93,9,Yes,3,2,93,Yes
212,9.7,124,5,58,2,Yes,5,0,82,Yes
3018,8.46,112,8,86,5,No,5,4,78,Yes
584,8.39,126,4,73,8,No,4,4,70,Yes
2041,7.79,102,7,61,6,No,5,0,92,Yes
1970,5.83,145,3,85,10,No,1,1,67,No
533,6.52,124,10,86,5,Yes,3,2,68,Yes
256,8.37,90,10,94,8,No,2,4,66,Yes
2261,6.25,80,5,51,10,No,6,2,99,Yes
516,7.24,114,10,48,10,Yes,4,3,100,Yes
3297,9.76,108,8,84,7,No,6,2,83,Yes
2593,6.17,108,5,97,8,Yes,5,2,95,Yes
532,9.65,87,3,62,4,No,6,0,68,Yes
1461,7.5,121,9,88,10,No,2,2,68,Yes
327,7.37,105,6,49,2,No,0,1,94,No
247,7.66,133,7,49,5,Yes,3,4,75,Yes
4791,7.6,128,5,63,7,No,5,1,96,Yes
1623,7.75,102,7,75,9,No,1,1,61,Yes
931,5.18,136,8,48,6,Yes,6,0,93,Yes
2151,5.23,138,3,55,7,No,4,3,99,No
1714,6.56,123,8,70,5,No,3,1,87,Yes
70,6.61,143,8,51,9,Yes,6,2,81,Yes
389,9.06,103,7,46,9,Yes,2,5,95,Yes
3299,9.09,93,6,90,9,No,6,4,74,Yes
2840,8.04,82,9,50,2,Yes,3,5,72,No
4405,5.78,130,9,61,8,Yes,3,3,90,Yes
699,5.78,118,4,98,2,Yes,3,1,89,Yes
748,9.6,92,8,57,3,No,4,3,87,No
3494,9.57,127,10,54,5,Yes,5,0,89,Yes
2096,6.62,127,3,97,8,Yes,5,5,90,Yes
3611,7.73,126,9,44,5,No,2,0,91,Yes
2970,5.39,136,8,52,6,Yes,2,3,73,No
2237,6.67,96,4,93,2,Yes,0,3,97,No
2445,5.18,111,10,57,8,No,1,1,61,No
3103,9.0,138,10,95,8,No,0,3,77,Yes
4080,8.6,125,5,61,3,Yes,2,5,95,Yes
228,5.99,142,4,97,10,Yes,0,3,68,Yes
1036,8.58,128,7,95,10,Yes,3,1,80,Yes
1860,9.24,108,5,91,8,Yes,0,4,81,Yes
4812,9.03,102,9,94,9,No,6,3,73,Yes
1096,9.22,113,7,93,8,No,0,3,62,No
2627,7.61,90,10,57,3,Yes,3,0,81,No
3688,6.95,86,3,79,5,No,5,1,73,Yes
1999,7.22,135,8,83,2,Yes,3,2,65,Yes
2532,7.87,127,5,47,9,No,0,2,86,No
963,9.77,83,5,99,7,No,6,2,74,Yes
892,9.3,137,6,65,5,Yes,3,4,70,Yes
190,7.95,91,5,77,4,Yes,4,5,98,No
947,6.21,118,9,77,6,No,6,5,65,No
1055,5.69,133,6,53,5,Yes,1,0,69,No
2791,9.2,105,3,49,10,Yes,1,3,71,Yes
173,9.75,140,7,42,5,Yes,6,0,81,Yes
1589,6.88,127,3,72,2,Yes,5,2,97,Yes
3573,6.99,122,6,58,4,Yes,1,5,67,No
2256,6.81,112,7,44,8,Yes,0,4,89,Yes
272,8.92,130,8,47,5,No,4,1,95,Yes
1875,8.47,136,6,52,5,Yes,4,1,87,Yes
3468,9.64,88,10,53,6,Yes,4,5,78,Yes
4570,8.87,135,9,84,8,No,5,4,65,Yes
715,6.4,89,6,89,4,No,4,1,94,No
2409,5.67,139,5,63,6,No,1,0,92,Yes
4727,5.62,107,5,68,8,Yes,2,5,72,No
178,8.6,100,3,49,9,Yes,0,1,83,Yes
1700,6.21,96,5,92,3,No,1,1,62,No
1361,5.48,107,10,59,2,No,6,0,88,Yes
4689,5.07,136,7,85,8,Yes,0,0,81,Yes
873,8.78,81,10,64,9,No,4,4,66,Yes
2018,8.09,109,4,43,2,No,2,5,99,No
929,8.56,144,3,54,2,No,0,2,75,Yes
2258,5.18,80,5,71,5,Yes,1,3,86,No
3396,7.05,123,5,70,4,No,5,3,61,Yes
778,9.78,85,3,56,10,No,2,3,83,No
4038,6.55,104,5,43,7,No,5,5,71,No
3225,5.89,131,7,44,2,No,0,1,70,No
3259,7.77,88,6,82,4,No,1,4,69,Yes
477,6.78,85,9,54,9,No,3,2,97,No
1070,7.92,123,10,90,4,Yes,2,4,87,No
2745,8.52,111,10,40,3,No,6,2,72,Yes
787,5.39,141,10,80,6,No,0,2,62,No
3423,5.84,91,3,63,4,Yes,4,2,97,No
1328,7.93,138,9,80,7,No,3,4,60,Yes
2682,8.23,132,6,53,7,Yes,0,0,66,Yes
3107,7.6,124,9,41,7,No,1,3,63,No
565,7.55,103,6,72,9,No,5,0,62,Yes
2270,6.29,115,4,41,2,No,3,5,97,No
4172,9.19,137,3,51,8,No,1,4,70,Yes
2755,6.82,106,5,70,10,No,0,3,95,No
4272,8.9,130,4,55,6,Yes,4,3,74,No
4959,7.89,145,5,85,10,No,0,2,73,Yes
3680,9.61,123,6,90,6,Yes,4,2,83,Yes
3427,8.68,135,5,97,9,Yes,3,0,71,Yes
3749,7.83,97,9,72,4,No,0,0,96,Yes
1835,7.28,92,6,91,8,Yes,2,0,61,Yes
805,5.97,130,3,61,2,Yes,6,5,87,Yes
4730,8.13,135,6,64,3,No,2,2,77,No
4452,5.1,128,9,40,10,Yes,1,1,84,No
3679,9.55,105,7,46,9,No,5,0,63,Yes
4783,5.83,126,8,56,5,No,2,4,71,No
4768,8.07,107,4,63,8,No,3,4,65,Yes
417,9.66,86,6,75,8,Yes,1,0,89,Yes
2173,8.48,107,7,82,4,Yes,1,5,87,Yes
2019,6.46,81,6,84,3,Yes,2,1,62,Yes
3540,9.1,104,3,46,2,Yes,6,2,82,Yes
2510,6.62,128,7,84,8,No,1,1,75,Yes
1967,6.22,109,3,91,3,No,4,4,84,No
3999,8.58,140,5,57,6,No,2,0,75,Yes
615,8.36,122,8,69,9,Yes,3,0,82,Yes
4336,9.56,124,4,69,3,No,1,5,81,No
956,6.82,87,8,95,7,No,0,3,85,Yes
84,8.8,116,10,47,9,No,5,3,77,Yes
1068,5.72,128,10,77,2,Yes,1,5,89,No
958,7.97,140,9,82,5,Yes,5,2,61,Yes
3604,9.74,92,5,52,6,No,2,1,81,Yes
1826,8.55,114,9,93,5,No,1,4,96,Yes
2906,5.42,94,10,84,8,No,6,3,81,Yes
3385,9.65,93,9,42,4,No,3,5,79,No
1658,8.36,92,10,78,5,No,0,3,81,Yes
1890,5.99,132,6,46,9,Yes,6,0,91,Yes
4435,7.33,95,7,67,6,No,2,0,70,Yes
2697,7.06,89,6,75,3,Yes,5,3,79,Yes
4500,7.61,85,10,74,8,No,5,5,80,Yes
4679,7.68,80,8,96,6,Yes,4,3,95,Yes
3483,5.78,101,9,70,2,No,5,3,86,No
4140,7.9,144,8,50,10,Yes,4,1,60,Yes
3504,7.11,127,4,70,8,No,3,4,61,Yes
1511,8.44,129,8,80,10,Yes,6,1,91,Yes
504,8.84,99,10,91,2,Yes,3,1,100,Yes
3362,9.72,109,10,90,8,No,3,5,96,Yes
3046,6.33,92,7,78,4,Yes,5,0,87,Yes
4646,9.76,110,6,41,2,Yes,0,1,80,Yes
4221,9.26,117,6,43,5,No,5,1,83,Yes
2717,5.49,116,8,55,6,Yes,2,1,92,Yes
1301,6.93,85,6,88,10,Yes,3,2,96,Yes
506,5.29,112,10,93,3,Yes,2,2,83,No
442,8.95,81,4,82,7,Yes,5,4,99,Yes
2786,8.42,105,6,50,8,Yes,6,0,80,Yes
1600,7.72,124,7,52,7,No,3,2,76,Yes
840,8.22,136,7,81,3,No,5,0,96,No
2684,7.81,90,6,54,5,Yes,2,1,90,Yes
2833,7.12,129,8,70,10,No,4,0,68,Yes
2709,8.86,92,10,48,10,Yes,3,3,70,Yes
3629,7.13,112,8,81,2,No,1,2,61,Yes
1818,9.43,110,9,68,8,No,4,5,71,No
916,5.35,139,9,61,8,No,3,0,60,No
736,7.99,92,4,82,10,No,6,3,72,Yes
108,8.58,116,6,78,7,Yes,1,4,76,Yes
689,5.3,124,10,71,10,No,0,3,94,Yes
1678,5.79,92,7,59,10,No,5,0,64,Yes
3429,8.34,106,4,54,2,Yes,4,2,95,No
1163,5.25,106,5,75,9,Yes,5,5,69,No
3347,7.1,80,8,52,9,Yes,4,3,62,Yes
3314,6.07,143,8,66,10,Yes,3,4,79,Yes
762,9.64,84,3,84,5,Yes,3,2,100,Yes
2678,9.7,116,9,90,5,No,2,3,85,Yes
910,5.04,98,10,44,8,No,1,4,81,No
4942,9.72,141,4,73,8,Yes,3,5,88,Yes
4317,9.48,116,5,48,7,Yes,1,4,68,No
4132,5.96,88,4,46,4,No,0,3,91,No
3677,9.33,101,10,67,9,Yes,5,0,84,Yes
872,8.25,86,7,94,8,Yes,4,3,74,Yes
3391,5.67,101,9,67,2,No,2,4,77,No
4009,5.03,93,4,100,9,Yes,2,1,71,Yes
2867,9.56,135,10,100,2,Yes,0,5,81,Yes
1099,6.53,100,9,54,3,No,1,4,67,No
296,6.55,117,7,76,6,No,4,5,66,No
2837,5.08,98,6,41,3,Yes,1,2,100,No
4411,5.56,128,3,73,3,Yes,5,0,65,No
2687,5.18,112,4,46,8,Yes,2,4,97,No
2087,6.75,140,6,90,7,Yes,1,3,87,No
4282,8.84,137,8,44,5,No,4,2,97,Yes
3782,8.54,102,3,98,4,Yes,5,0,91,Yes
398,7.42,119,5,44,2,Yes,2,3,93,No
855,9.6,120,8,80,6,No,5,3,77,Yes
2925,5.84,93,10,70,5,Yes,6,0,86,Yes
2081,9.42,141,5,86,4,Yes,1,2,89,Yes
19,6.92,127,10,97,10,No,1,1,64,Yes
4848,5.72,105,9,40,9,Yes,3,0,87,No
3261,7.9,121,5,99,4,Yes,4,3,76,Yes
3402,5.78,112,3,88,4,Yes,2,2,86,No
1253,8.71,111,3,57,3,No,3,5,85,No
196,9.15,133,6,95,4,No,4,5,80,No
3345,9.34,145,10,98,4,No,1,3,93,Yes
204,7.44,145,10,85,6,No,0,2,81,Yes
293,5.49,111,7,95,2,Yes,2,0,88,Yes
1346,5.54,101,8,66,7,Yes,1,3,73,No
2162,7.01,131,8,74,3,Yes,4,1,61,Yes
3832,9.79,96,6,78,7,Yes,6,5,89,Yes
4145,6.54,141,9,95,8,Yes,1,4,94,Yes
3223,5.13,107,10,56,6,No,4,4,93,No
4351,5.27,145,10,95,2,No,6,4,66,No
4046,5.56,97,4,63,8,No,2,5,81,No
1630,7.91,131,7,73,8,Yes,6,3,68,No
2727,6.35,141,9,79,4,No,6,3,78,No
